,Date,Open,High,Low,Close,WbtcVolume,Market cap,WbtcMean
654,11-Jul-19,12155,12155,11132.82,11275.98,203310,0,11715.49
655,10-Jul-19,12582.02,13206.81,11698.22,12157.58,409924,0,12369.8
656,9-Jul-19,12343.48,12825.3,12241.79,12499.56,217838,0,12421.52
657,8-Jul-19,11345.51,12399.45,11335.17,12336.08,129054,0,11840.795
658,7-Jul-19,11267.07,11545.72,11132.45,11345.33,54320,0,11306.2
659,6-Jul-19,10915.46,11618.6,10896.6,11266.46,98077,0,11090.96
660,5-Jul-19,11206.59,11423.66,10837.66,10917.22,142600,0,11061.905
661,4-Jul-19,11995.28,12080.44,11128.54,11204.27,220778,0,11599.775
662,3-Jul-19,10717.31,12043.23,10717.31,11993.91,135527,0,11355.61
663,2-Jul-19,10671.57,10972.34,9748.42,10716.28,70122,0,10693.925
664,1-Jul-19,10639.16,11020.36,9820.61,10675.28,47059,0,10657.22
665,30-Jun-19,11971.37,12195.02,10639.16,10639.16,107587,0,11305.265
666,29-Jun-19,12487.78,12501.76,11463.39,11992.29,58038,0,12240.035
667,28-Jun-19,11197.78,12515.88,11084.78,12472.4,187665,0,11835.09
668,27-Jun-19,12510.27,12971.94,10577.42,11189.36,3349,0,11849.815
669,26-Jun-19,9798.6,13394.93,9749.93,12510.27,9403,0,11154.435
670,25-Jun-19,11039.69,12265.47,8258.53,9798.6,8879,0,10419.145
671,24-Jun-19,10809.81,11159.26,10363.47,11033.44,1653,0,10921.625
672,23-Jun-19,10449.72,11173.9,10282.77,10809.81,857,0,10629.765
673,22-Jun-19,8357.11,12300.6,8353.7,10453.53,6324,0,9405.32
674,21-Jun-19,9124.1,11612.93,7945.46,8353.32,29413,0,8738.71
675,20-Jun-19,9291.8,10209.21,8909.34,9129.09,7210,0,9210.445
676,19-Jun-19,7952.88,10611.69,7944.19,9289.92,3497,0,8621.4
677,18-Jun-19,9258.56,9287.24,7895.65,7953.18,3366,0,8605.87
678,17-Jun-19,9019.94,9392.13,9016.53,9244.63,315,0,9132.285
679,16-Jun-19,8747.07,9377.65,8703.98,9027.38,174260,0,8887.225
680,15-Jun-19,8699.22,8931.41,8599.06,8747.07,65768,0,8723.145
681,14-Jun-19,8293.05,8725.89,8159.12,8698.65,62721,0,8495.85
682,13-Jun-19,8159.1,8354.78,8048.19,8284.03,51045,0,8221.565
683,12-Jun-19,7900.28,8293.99,7848.23,8160.58,25543,0,8030.43
684,11-Jun-19,8038.91,8076.21,7745.69,7903.57,9232,0,7971.24
685,10-Jun-19,7735.71,8064.3,7574.48,8032.71,69666,0,7884.21
686,9-Jun-19,7914.46,8042.65,7612.08,7735.07,34996,0,7824.765
687,8-Jun-19,8057.13,8123.46,7844.9,7916.6,26937,0,7986.865
688,7-Jun-19,7812.11,8159.51,7745.3,8059.85,12074,0,7935.98
689,6-Jun-19,7786.32,7966.12,7526.94,7815,13630,0,7800.66
690,5-Jun-19,7710.47,7906.81,7685.63,7786.36,58843,0,7748.415
691,4-Jun-19,8216.02,8216.02,7638.89,7706.95,52575,0,7961.485
692,3-Jun-19,8706.11,8821.07,8206.01,8246.47,44430,0,8476.29
693,2-Jun-19,8565.76,8814.84,8473.12,8706.11,18876,0,8635.935
694,1-Jun-19,8677.36,8851.87,8434.52,8565.76,17134,0,8621.56
695,31-May-19,8307.61,8695.43,8204.65,8676.87,24061,0,8492.24
696,30-May-19,8687.1,9014.37,8054.02,8307.61,77271,0,8497.355
697,29-May-19,8703.61,8837,8456.72,8687.1,29499,0,8695.355
698,28-May-19,8802.44,8833.65,8657.09,8703.61,24263,0,8753.025
699,27-May-19,8983.6,9149.59,8559.35,8811.51,26122,0,8897.555
700,26-May-19,8031.45,8986.65,7941.43,8986.65,21640,0,8509.05
701,25-May-19,8032.14,8186.15,7965.65,8028.06,40938,0,8030.1
702,24-May-19,7855.99,8180.74,7821.5,8032.14,45920,0,7944.065
703,23-May-19,7665.55,7974.95,7546.27,7859.7,43520,0,7762.625
704,22-May-19,7947.65,8045.48,7286.93,7665.55,47975,0,7806.6
705,21-May-19,7982.5,8128.88,7839.44,7947.65,1881,0,7965.075
706,20-May-19,8213.83,8222.04,7620.23,7981.23,15799,0,8097.53
707,19-May-19,7241.62,8312.42,7218.09,8213.83,110082,0,7727.725
708,18-May-19,7353.53,7486.76,7159.34,7252.25,57874,0,7302.89
709,17-May-19,7894.5,7958.23,6974.72,7353.53,73337,0,7624.015
710,16-May-19,8120.55,8407.3,7545.57,7897.75,75162,0,8009.15
711,15-May-19,7855.95,8252.79,7693.97,8122.91,67847,0,7989.43
712,14-May-19,7856.68,8348.71,7657.89,7853.53,162196,0,7855.105
713,13-May-19,7059.36,8087.09,6943.13,7852.69,17663,0,7456.025
714,12-May-19,7088.43,7584.66,5845.26,7059.36,50363,0,7073.895
715,11-May-19,6363.88,7302.58,6363.88,7101.16,136452,0,6732.52
716,10-May-19,6135.95,6456.94,6088.05,6364.78,44365,0,6250.365
717,9-May-19,5957.85,6224.86,5946.69,6139.23,42411,0,6048.54
718,8-May-19,5835.48,6005.25,5725.19,5958.84,9170,0,5897.16
719,7-May-19,5639.42,6022.86,5637.57,5839.55,7964,0,5739.485
720,6-May-19,5817.47,5939.5,5639.84,5639.84,113278,0,5728.655
721,5-May-19,5863.77,5875.57,5719.94,5813.22,233801,0,5838.495
722,4-May-19,5790.11,5890.78,5626.54,5862.01,81064,0,5826.06
723,3-May-19,5512.88,5940.44,5479.12,5792.82,50600,0,5652.85
724,2-May-19,5403.17,5552.09,5381.36,5514.29,28223,0,5458.73
725,1-May-19,5361.38,5425.5,5327.92,5403.74,59283,0,5382.56
726,30-Apr-19,5239,5393.56,5188.69,5357.86,21416,0,5298.43
727,29-Apr-19,5271.05,5319.04,5179.76,5236.78,15312,0,5253.915
728,28-Apr-19,5300.74,5337.86,5251.52,5271.2,14494,0,5285.97
729,27-Apr-19,5283.73,5345.2,5187.31,5299.46,35005,0,5291.595
730,26-Apr-19,5171.41,5382.74,5127.26,5282.25,13047,0,5226.83
731,25-Apr-19,5477.67,5545.83,5103.59,5170.73,11566,0,5324.2
732,24-Apr-19,5554.38,5636.44,5407.62,5478.07,26270,0,5516.225
733,23-Apr-19,5411.86,5631.41,5383.83,5554.38,11675,0,5483.12
734,22-Apr-19,5318.64,5427.48,5265.61,5411.86,39903,0,5365.25
735,21-Apr-19,5352.67,5377.65,5219.48,5319.61,22477,0,5336.14
736,20-Apr-19,5317.11,5361.73,5263.99,5352.32,4920,0,5334.715
737,19-Apr-19,5302.6,5330.2,5223.66,5318.75,33376,0,5310.675
738,18-Apr-19,5232.06,5409.42,5202.69,5301.91,3934,0,5266.985
739,17-Apr-19,5217.57,5289.76,5187.9,5233.55,8972,0,5225.56
740,16-Apr-19,5083.97,5239.98,5051.82,5216.74,1434,0,5150.355
741,15-Apr-19,5150.69,5198.15,4972.09,5083.84,10925,0,5117.265
742,14-Apr-19,5087.16,5199.14,5023.21,5150.69,7916,0,5118.925
743,13-Apr-19,5096.05,5149.21,5027.16,5087.16,5184,0,5091.605
744,12-Apr-19,5087.83,5124.06,4911.59,5100.09,24619,0,5093.96
745,11-Apr-19,5287.83,5349.87,4976.68,5093.4,39484,0,5190.615
746,10-Apr-19,5205.52,5413.21,5191.67,5283.37,9723,0,5244.445
747,9-Apr-19,5244.83,5280.15,5168.56,5205.68,8278,0,5225.255
748,8-Apr-19,5217.22,5358.86,5112.28,5244.83,11135,0,5231.025
749,7-Apr-19,5077.02,5330.73,5047.09,5209.29,6473,0,5143.155
750,6-Apr-19,5042.28,5306.09,4954.59,5076.99,16822,0,5059.635
751,5-Apr-19,4903.49,5084,4894.92,5042.61,3095,0,4973.05
752,4-Apr-19,5005.88,5104.01,4803.73,4903.41,46253,0,4954.645
753,3-Apr-19,4898.99,5293.14,4716.13,4999.96,33099,0,4949.475
754,2-Apr-19,4144.13,6929.85,4138.29,4898.99,31205,0,4521.56
755,1-Apr-19,4098.46,4164.16,4080.86,4144.12,20258,0,4121.29
756,31-Mar-19,4100.35,4141.65,4073.17,4101.25,1539,0,4100.8
757,30-Mar-19,4095.54,4278.46,4033.06,4100.35,8440,0,4097.945
758,29-Mar-19,4086.12,4104.05,4005.18,4097.39,1871,0,4091.755
759,28-Mar-19,4082.06,4121.76,3969.34,4085.98,1901,0,4084.02
760,27-Mar-19,3992.59,4105.94,3907,4083.74,10511,0,4038.165
761,26-Mar-19,3981.53,4002.75,3934.11,3991.63,1945,0,3986.58
762,25-Mar-19,4038.81,4053.72,3940.08,3974.14,1686,0,4006.475
763,24-Mar-19,4048.2,4048.44,3998.41,4034.19,68,0,4041.195
764,23-Mar-19,4030.32,4084.79,4008.66,4043.72,1384,0,4037.02
765,22-Mar-19,4027.55,4078.67,4017.97,4034.87,5037,0,4031.21
766,21-Mar-19,4103.65,4117.88,3996.2,4031.06,37598,0,4067.355
767,20-Mar-19,4080.72,4106.05,4024.02,4102.38,6763,0,4091.55
768,19-Mar-19,4074.39,4093.12,4023.3,4076.27,5386,0,4075.33
769,18-Mar-19,4035.64,4094.05,4006.36,4075.62,2960,0,4055.63
770,17-Mar-19,4037.77,4073.63,3978.15,4031.45,20982,0,4034.61
771,16-Mar-19,3973.11,4144.41,3973.11,4041.24,3435,0,4007.175
772,15-Mar-19,3937.43,4014.02,3897.2,3967.2,7745,0,3952.315
773,14-Mar-19,3899.2,3963.98,3892.43,3941.65,4926,0,3920.425
774,13-Mar-19,3921.08,3929.63,3874.61,3901.74,4701,0,3911.41
775,12-Mar-19,3900.9,3939.33,3832.92,3909.92,5523,0,3905.41
776,11-Mar-19,3981.74,3996.45,3872.89,3900.05,2517,0,3940.895
777,10-Mar-19,3978.05,3999.01,3912.6,3979.81,233,0,3978.93
778,9-Mar-19,3894.2,3979.26,3890.41,3941.19,7745,0,3917.695
779,8-Mar-19,3905.56,3971.55,3799.41,3901.64,4772,0,3903.6
780,7-Mar-19,3927.66,3976.74,3882.13,3898.3,22195,0,3912.98
781,6-Mar-19,3926.31,3979.95,3793.02,3923.13,5609,0,3924.72
782,5-Mar-19,3769.46,3952.5,3718.65,3923.04,14615,0,3846.25
783,4-Mar-19,3821.19,3893.58,3735.1,3759.72,16895,0,3790.455
784,3-Mar-19,3885.56,3918.6,3796.46,3824.17,13356,0,3854.865
785,2-Mar-19,3854.44,3931.38,3780.35,3871.58,2372,0,3863.01
786,1-Mar-19,3854.47,3924.74,3824.55,3858.35,816,0,3856.41
787,28-Feb-19,3902.08,3948.53,3848.97,3854.59,1456,0,3878.335
788,27-Feb-19,3903.92,3915.75,3727.82,3903.79,10917,0,3903.855
789,26-Feb-19,3863.33,3904.57,3813.61,3904.57,4911,0,3883.95
790,25-Feb-19,3635.35,3943.29,3635.35,3865.78,9979,0,3750.565
791,24-Feb-19,4167.25,4329.91,3638.23,3659.93,7180,0,3913.59
792,23-Feb-19,4010.54,4166.84,3986.69,4166.84,5540,0,4088.69
793,22-Feb-19,3980.4,4033.53,3926.61,4018.19,1725,0,3999.295
794,21-Feb-19,4053.34,4053.34,3902.08,3978.72,1571,0,4016.03
795,20-Feb-19,3866.16,4055.46,3833.45,4055.46,2776,0,3960.81
796,19-Feb-19,3911.87,3988.46,3858.83,3869.74,853,0,3890.805
797,18-Feb-19,3693.86,3934.01,3687.71,3909.03,12638,0,3801.445
798,17-Feb-19,3641.88,3787.97,3587.12,3705.29,1740,0,3673.585
799,16-Feb-19,3634.65,3670.46,3609.23,3644.54,948,0,3639.595
800,15-Feb-19,3610.24,3670.51,3587.31,3629.2,73,0,3619.72
801,14-Feb-19,3638.43,3689.82,3580.1,3611.82,888,0,3625.125
802,13-Feb-19,3664.46,3739.78,3599.57,3641.12,3996,0,3652.79
803,12-Feb-19,3630.57,3721.28,3583,3664.99,1060,0,3647.78
804,11-Feb-19,3693.37,3709.27,3582.4,3636.49,2703,0,3664.93
805,10-Feb-19,3675.89,3858.13,3617.36,3686.29,2598,0,3681.09
806,9-Feb-19,3661.55,3703.65,3616.8,3677.96,599,0,3669.755
807,8-Feb-19,3400.35,3760.55,3394.45,3664.84,7174,0,3532.595
808,7-Feb-19,3442.65,3464.21,3389.16,3395.98,539,0,3419.315
809,6-Feb-19,3465.3,3465.46,3330.12,3444.96,2837,0,3455.13
810,5-Feb-19,3478.45,3492.85,3443.33,3461.87,1522,0,3470.16
811,4-Feb-19,3481.73,3500.41,3445.64,3481.22,3541,0,3481.475
812,3-Feb-19,3540.56,3544.67,3436.18,3477.87,6525,0,3509.215
813,2-Feb-19,3476.34,3546.4,3459.11,3542.1,1895,0,3509.22
814,1-Feb-19,3469.39,3517.77,3422.83,3480.77,13640,0,3475.08
815,31-Jan-19,3496.84,3535.42,3435.29,3466.51,19289,0,3481.675
